,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
22,5422,'scream_dsprites','beta_vae',1.0,,,,,,22,-7554.482421875,28.2891921997,7554.482421875,7526.1909179688,28.2891921997,0.5841000000000001,0.5822,0.45470000000000005,0.44880000000000003,0.6376000000000001,0.21252000000000001,0.0255916531,0.0600053732,0.021055190600000002,0.021040000000000003,0.8023396517,0.7062744399,0.6886486467
23,5423,'scream_dsprites','beta_vae',1.0,,,,,,23,-7555.1313476562,28.4723148346,7555.1313476562,7526.666015625,28.4723148346,0.6054,0.5888,0.4802,0.47200000000000003,0.6395200000000001,0.21712,0.0361748104,0.0561971744,0.026436577000000003,0.0066,0.8267524980000001,0.7042743268,0.6867483051000001
24,5424,'scream_dsprites','beta_vae',1.0,,,,,,24,-7551.7885742188,28.4189624786,7551.7885742188,7523.3759765625,28.4189624786,0.6446000000000001,0.6372,0.5181,0.5054000000000001,0.6405000000000001,0.22456,0.046260835,0.0786034708,0.028819889600000002,0.022320000000000003,0.7411118415,0.7106374371,0.6934799941
25,5425,'scream_dsprites','beta_vae',1.0,,,,,,25,-7552.9306640625,28.1009502411,7552.9306640625,7524.8286132812,28.1009502411,0.6179,0.6042000000000001,0.5106,0.5032,0.6470400000000001,0.22252000000000002,0.0315335,0.07468376730000001,0.015577919300000001,0.011160000000000002,0.7614694041000001,0.7034308841,0.6861653205
26,5426,'scream_dsprites','beta_vae',1.0,,,,,,26,-7555.1474609375,28.1447639465,7555.1474609375,7527.0053710938,28.1447639465,0.6264000000000001,0.5994,0.5015000000000001,0.494,0.6393800000000001,0.23696000000000003,0.0347166018,0.0853544737,0.0173854442,0.009840000000000002,0.7744145642,0.7039375275,0.6866549186
27,5427,'scream_dsprites','beta_vae',1.0,,,,,,27,-7550.1962890625,27.8703174591,7550.1962890625,7522.3237304688,27.8703174591,0.6672,0.6534,0.5656,0.5554,0.64554,0.26048000000000004,0.07728809710000001,0.1505569233,0.071841665,0.02468,0.7516564641,0.7028976682,0.6855984458000001
28,5428,'scream_dsprites','beta_vae',1.0,,,,,,28,-7548.0073242188,28.0193157196,7548.0073242188,7519.9931640625,28.0193157196,0.6248,0.6228,0.5209,0.5058,0.64444,0.22988000000000003,0.0520026768,0.0830983232,0.040373954100000005,0.009000000000000001,0.8105471716,0.7073670357,0.6896586464000001
29,5429,'scream_dsprites','beta_vae',1.0,,,,,,29,-7550.6567382812,28.1055355072,7550.6567382812,7522.5458984375,28.1055355072,0.7189,0.7158,0.6255000000000001,0.6254000000000001,0.64432,0.25220000000000004,0.09286662080000001,0.15869786630000002,0.0977780902,0.03756,0.7856023259,0.7107766042,0.6935249903
30,5430,'scream_dsprites','beta_vae',1.0,,,,,,30,-7548.6123046875,28.3662700653,7548.6123046875,7520.2387695312,28.3662700653,0.6135,0.6104,0.4909,0.4848,0.6386000000000001,0.22264,0.0370769527,0.053137676200000004,0.0251260598,0.010520000000000002,0.8202451702,0.7082074033,0.6909609625
31,5431,'scream_dsprites','beta_vae',1.0,,,,,,31,-7552.4780273438,28.1304302216,7552.4780273438,7524.33984375,28.1304302216,0.6169,0.6188,0.5228,0.519,0.6429400000000001,0.22024000000000002,0.0430745294,0.0536239557,0.023871128000000002,0.00496,0.7963865846,0.7049141948000001,0.6874872792000001
32,5432,'scream_dsprites','beta_vae',1.0,,,,,,32,-7551.625,28.0340118408,7551.625,7523.587890625,28.0340118408,0.6151,0.6128,0.4853,0.4888,0.6448200000000001,0.2214,0.0328866917,0.0588218607,0.0209613609,0.010400000000000001,0.8274299486000001,0.7046731682,0.6875259121
33,5433,'scream_dsprites','beta_vae',1.0,,,,,,33,-7551.2861328125,28.2531776428,7551.2861328125,7523.0380859375,28.2531776428,0.7021000000000001,0.7024,0.6033000000000001,0.6012000000000001,0.64324,0.24588000000000002,0.07443912970000001,0.138328286,0.07410165290000001,0.035640000000000005,0.7389241774,0.7103121053,0.6932957212
34,5434,'scream_dsprites','beta_vae',1.0,,,,,,34,-7550.546875,27.9797534943,7550.546875,7522.5698242188,27.9797534943,0.6422,0.6312,0.511,0.5046,0.64244,0.23292000000000002,0.048002001,0.10545743460000001,0.021187736000000002,0.02144,0.7041944372000001,0.7063747899,0.6888591862
35,5435,'scream_dsprites','beta_vae',1.0,,,,,,35,-7552.2192382812,27.9719848633,7552.2192382812,7524.2514648438,27.9719848633,0.6245,0.6106,0.5427000000000001,0.537,0.6380800000000001,0.21760000000000002,0.0499046629,0.0696198391,0.0489096789,0.00992,0.8167644801,0.705072704,0.6872049816
36,5436,'scream_dsprites','beta_vae',1.0,,,,,,36,-7553.4819335938,28.4405822754,7553.4819335938,7525.0400390625,28.4405822754,0.5645,0.5546,0.4297,0.4268,0.6394200000000001,0.22124000000000002,0.0313013256,0.0766861905,0.0165023104,0.01856,0.7908172677,0.7061430505,0.6891584565000001
37,5437,'scream_dsprites','beta_vae',1.0,,,,,,37,-7552.1743164062,28.1765365601,7552.1743164062,7523.994140625,28.1765365601,0.6454000000000001,0.6298,0.551,0.5498000000000001,0.65544,0.26452000000000003,0.077652871,0.14478840510000002,0.08792581020000001,0.011,0.7401467987,0.7050151941,0.6874799158
38,5438,'scream_dsprites','beta_vae',1.0,,,,,,38,-7558.6010742188,28.3406295776,7558.6010742188,7530.2553710938,28.3406295776,0.5961000000000001,0.5868,0.47900000000000004,0.4742,0.6389600000000001,0.22068000000000002,0.031058158500000002,0.0635009213,0.012527563600000001,0.00468,0.7728671759,0.7032507127000001,0.6856252878
39,5439,'scream_dsprites','beta_vae',1.0,,,,,,39,-7555.9125976562,28.3796424866,7555.9125976562,7527.5302734375,28.3796424866,0.5720000000000001,0.5744,0.41150000000000003,0.40340000000000004,0.6476200000000001,0.23488,0.043278341500000005,0.10524872140000001,0.0149300903,0.01856,0.6864435538,0.7085130138,0.6913689963
40,5440,'scream_dsprites','beta_vae',1.0,,,,,,40,-7556.6440429688,27.8757896423,7556.6440429688,7528.765625,27.8757896423,0.6398,0.6362,0.5636,0.5518000000000001,0.64092,0.22468000000000002,0.044111168000000006,0.0744560271,0.042300898,0.013680000000000001,0.7941737127,0.7057940233000001,0.6882253303
41,5441,'scream_dsprites','beta_vae',1.0,,,,,,41,-7555.927734375,27.9498577118,7555.927734375,7527.9829101562,27.9498577118,0.6362,0.6316,0.4889,0.47800000000000004,0.63744,0.22784000000000001,0.0361139341,0.08369559,0.0261021422,0.01972,0.7864953738,0.7065155471,0.6890899984000001
42,5442,'scream_dsprites','beta_vae',1.0,,,,,,42,-7550.1938476562,28.3856735229,7550.1938476562,7521.7998046875,28.3856735229,0.6312,0.6218,0.5531,0.5526,0.64514,0.23932000000000003,0.0477199242,0.0946301528,0.0559613515,0.012,0.7880557901,0.7046088235,0.6867568562
43,5443,'scream_dsprites','beta_vae',1.0,,,,,,43,-7552.1328125,28.7873363495,7552.1328125,7523.3432617188,28.7873363495,0.6279,0.6186,0.5345,0.5232,0.64212,0.23,0.0446280749,0.0823123731,0.0429921782,0.007840000000000001,0.8098089093,0.7012247420000001,0.6834339568000001
44,5444,'scream_dsprites','beta_vae',1.0,,,,,,44,-7553.44921875,28.0180644989,7553.44921875,7525.4370117188,28.0180644989,0.675,0.667,0.5811000000000001,0.5844,0.62892,0.22008000000000003,0.0431522021,0.0928432802,0.0387354111,0.03168,0.7913112513,0.707387357,0.6899273823000001
45,5445,'scream_dsprites','beta_vae',1.0,,,,,,45,-7555.7041015625,28.0962657928,7555.7041015625,7527.6040039062,28.0962657928,0.6316,0.626,0.5344,0.5242,0.6516400000000001,0.2466,0.0430267114,0.1164126665,0.0322957469,0.016120000000000002,0.7276464943000001,0.7031028537,0.6856781735
46,5446,'scream_dsprites','beta_vae',1.0,,,,,,46,-7561.7006835938,27.8438892365,7561.7006835938,7533.8671875,27.8438892365,0.6249,0.6178,0.5071,0.5098,0.6368400000000001,0.22244000000000003,0.0450478184,0.0793098114,0.0406626633,0.014440000000000001,0.8451527189,0.6997744943,0.6818068918
47,5447,'scream_dsprites','beta_vae',1.0,,,,,,47,-7555.232421875,27.993680954,7555.232421875,7527.2392578125,27.993680954,0.5982000000000001,0.6000000000000001,0.4995,0.5024000000000001,0.6485000000000001,0.23920000000000002,0.0354668098,0.0904308964,0.0241228195,0.008,0.7415564210000001,0.705842811,0.6884538109
48,5448,'scream_dsprites','beta_vae',1.0,,,,,,48,-7557.42578125,28.0859050751,7557.42578125,7529.3447265625,28.0859050751,0.6364000000000001,0.6216,0.5407000000000001,0.5268,0.64602,0.2262,0.035908195000000004,0.06302953210000001,0.023892893800000002,0.011040000000000001,0.7855760405000001,0.7065426555000001,0.6892905933
49,5449,'scream_dsprites','beta_vae',1.0,,,,,,49,-7557.146484375,28.1279983521,7557.146484375,7529.0170898438,28.1279983521,0.5944,0.5912000000000001,0.48510000000000003,0.4758,0.6406400000000001,0.20848000000000003,0.024016223000000003,0.0420561073,0.0220987872,0.006840000000000001,0.8002945592,0.7028580098,0.6847111290000001
50,5450,'scream_dsprites','beta_vae',2.0,,,,,,0,-7560.6518554688,23.4442195892,7584.0981445312,7537.2094726562,46.8884391785,0.5715,0.5574,0.3463,0.34600000000000003,0.6502800000000001,0.25564000000000003,0.0331754085,0.0965902037,0.0071782804000000006,0.017920000000000002,0.7275502296,0.6887163511000001,0.6709563884
51,5451,'scream_dsprites','beta_vae',2.0,,,,,,1,-7553.201171875,23.7895183563,7576.9921875,7529.4169921875,47.5790367126,0.671,0.6598,0.5364,0.536,0.66124,0.2972,0.107523767,0.22360760100000002,0.10345983780000001,0.027880000000000002,0.7591410159,0.7010891453,0.6839935755000001
52,5452,'scream_dsprites','beta_vae',2.0,,,,,,2,-7555.5703125,23.7475395203,7579.3217773438,7531.8251953125,47.4950790405,0.6938000000000001,0.681,0.5761000000000001,0.5728,0.6603600000000001,0.27916,0.072378936,0.1850988185,0.0662206967,0.037880000000000004,0.7137730392,0.7048041764,0.6873290094000001
53,5453,'scream_dsprites','beta_vae',2.0,,,,,,3,-7557.0688476562,23.4008083344,7580.4731445312,7533.673828125,46.8016166687,0.6708000000000001,0.6564,0.5524,0.548,0.65054,0.24688000000000002,0.0480228932,0.1224221306,0.037362654700000004,0.01812,0.6981789397,0.7094483647000001,0.6922286117
54,5454,'scream_dsprites','beta_vae',2.0,,,,,,4,-7557.4716796875,23.6007213593,7581.0654296875,7533.8706054688,47.2014427185,0.6366,0.6306,0.5169,0.5158,0.6438400000000001,0.23824,0.0586635069,0.11121396730000001,0.0390234531,0.014920000000000001,0.7627827955,0.7042405298000001,0.6866980358
55,5455,'scream_dsprites','beta_vae',2.0,,,,,,5,-7554.1616210938,23.6123256683,7577.76953125,7530.5546875,47.2246513367,0.6863,0.686,0.5714,0.5668000000000001,0.66422,0.31364000000000003,0.1388864343,0.2385327152,0.1317374522,0.028960000000000003,0.7101948767,0.7049014293,0.6874824796
56,5456,'scream_dsprites','beta_vae',2.0,,,,,,6,-7554.0395507812,23.6794300079,7577.7290039062,7530.361328125,47.3588600159,0.6823,0.6832,0.5796,0.5798,0.6599400000000001,0.30188000000000004,0.1032774176,0.2263304947,0.1052985678,0.0316,0.7261953418,0.7031544761,0.6856740142000001
57,5457,'scream_dsprites','beta_vae',2.0,,,,,,7,-7560.2573242188,23.2046585083,7583.4584960938,7537.0581054688,46.4093170166,0.7251000000000001,0.7142000000000001,0.6209,0.6266,0.64376,0.25764000000000004,0.0865169013,0.1646567216,0.0907188329,0.038520000000000006,0.7284617826,0.7120378235,0.6947152510000001
58,5458,'scream_dsprites','beta_vae',2.0,,,,,,8,-7559.111328125,23.7818508148,7582.8940429688,7535.3276367188,47.5637016296,0.6484,0.6426000000000001,0.5323,0.5312,0.6471800000000001,0.2416,0.0495952328,0.1120754224,0.0327530153,0.017480000000000002,0.7445030674,0.7078559693,0.689859756
59,5459,'scream_dsprites','beta_vae',2.0,,,,,,9,-7555.3525390625,23.6468448639,7578.99609375,7531.7080078125,47.2936897278,0.68,0.6772,0.5746,0.5706,0.6573,0.29028000000000004,0.1182539475,0.2077467358,0.109368985,0.025160000000000002,0.7501317601,0.7035852076,0.6857695263
60,5460,'scream_dsprites','beta_vae',2.0,,,,,,10,-7560.8212890625,23.9140415192,7584.7358398438,7536.9052734375,47.8280830383,0.6987,0.6966,0.578,0.5844,0.65924,0.28448,0.1251785754,0.20373241900000003,0.1308294372,0.0318,0.6612299829,0.7078469193,0.6905880806
61,5461,'scream_dsprites','beta_vae',2.0,,,,,,11,-7559.705078125,23.4143810272,7583.1201171875,7536.296875,46.8287620544,0.6016,0.5948,0.36210000000000003,0.3546,0.652,0.23148000000000002,0.029739520000000002,0.0647553391,0.0225214827,0.00668,0.7449951461000001,0.6938571565,0.6768852445
62,5462,'scream_dsprites','beta_vae',2.0,,,,,,12,-7554.4077148438,23.7893886566,7578.1997070312,7530.61328125,47.5787773132,0.6463,0.6354000000000001,0.5588000000000001,0.5562,0.6601400000000001,0.27188,0.1000007977,0.1716276793,0.1210205179,0.013920000000000002,0.7258917896,0.7020215536000001,0.6844122556000001
63,5463,'scream_dsprites','beta_vae',2.0,,,,,,13,-7563.4287109375,23.2735824585,7586.7055664062,7540.1606445312,46.547164917,0.7169,0.718,0.6056,0.6116,0.65144,0.292,0.1247369799,0.228507166,0.1229716101,0.038720000000000004,0.7246876006,0.7080837769,0.6911446622
64,5464,'scream_dsprites','beta_vae',2.0,,,,,,14,-7556.5288085938,23.7898750305,7580.3217773438,7532.73828125,47.579750061,0.6632,0.658,0.5494,0.5398000000000001,0.65434,0.273,0.0901121242,0.1613230651,0.0665431301,0.025240000000000002,0.7293263647,0.7018516789,0.6841678206
65,5465,'scream_dsprites','beta_vae',2.0,,,,,,15,-7552.9838867188,23.7477912903,7576.7314453125,7529.2421875,47.4955825806,0.6729,0.668,0.5675,0.5682,0.6551,0.27852000000000005,0.09339985890000001,0.18457474840000002,0.10162014920000001,0.02688,0.7181112657000001,0.7037813586,0.6860023958
66,5466,'scream_dsprites','beta_vae',2.0,,,,,,16,-7557.91796875,23.6883983612,7581.607421875,7534.2270507812,47.3767967224,0.6404000000000001,0.6298,0.5368,0.5306000000000001,0.66188,0.26592000000000005,0.0520335628,0.1459844333,0.024622334500000002,0.01632,0.6995976229,0.7045681625,0.6876137698
67,5467,'scream_dsprites','beta_vae',2.0,,,,,,17,-7560.9467773438,23.6198635101,7584.572265625,7537.3266601562,47.2397270203,0.5128,0.4898,0.4072,0.40700000000000003,0.66344,0.2696,0.0626181103,0.1542328513,0.010965558,0.01924,0.6314388768,0.7142695960000001,0.6972895128000001
68,5468,'scream_dsprites','beta_vae',2.0,,,,,,18,-7550.3110351562,23.8210315704,7574.1357421875,7526.4853515625,47.6420631409,0.6803,0.6706000000000001,0.5694,0.558,0.66246,0.27808000000000005,0.0920555499,0.1715829029,0.10901024150000001,0.024520000000000004,0.7041459318000001,0.7106353356,0.6935733119
69,5469,'scream_dsprites','beta_vae',2.0,,,,,,19,-7560.7998046875,23.705953598,7584.5068359375,7537.08984375,47.411907196,0.6464000000000001,0.6456000000000001,0.551,0.548,0.64724,0.24448000000000003,0.0411645927,0.1080344755,0.0376209307,0.01488,0.6913255783000001,0.7083760775,0.6908592273
70,5470,'scream_dsprites','beta_vae',2.0,,,,,,20,-7555.5346679688,23.6818637848,7579.22265625,7531.8579101562,47.3637275696,0.7155,0.716,0.6102000000000001,0.6156,0.6593,0.30776000000000003,0.1363116881,0.2512933087,0.1357380762,0.03944,0.7146044301000001,0.7074407799,0.6901609325
71,5471,'scream_dsprites','beta_vae',2.0,,,,,,21,-7557.1235351562,23.5734958649,7580.689453125,7533.5512695312,47.1469917297,0.6722,0.6602,0.5730000000000001,0.5658000000000001,0.6607200000000001,0.26928,0.0870482806,0.1458566235,0.1138360966,0.028200000000000003,0.6617031149,0.712641646,0.6956012017000001
72,5472,'scream_dsprites','beta_vae',2.0,,,,,,22,-7555.6401367188,23.844871521,7579.4838867188,7531.7924804688,47.689743042,0.6433,0.6328,0.5592,0.5594,0.65442,0.2664,0.0817801636,0.1467402657,0.0898791206,0.012320000000000001,0.7070088605,0.7029539044,0.6854552914
73,5473,'scream_dsprites','beta_vae',2.0,,,,,,23,-7554.4536132812,23.8159236908,7578.2685546875,7530.6357421875,47.6318473816,0.728,0.729,0.6147,0.61,0.6571800000000001,0.29568,0.12309927570000001,0.2390218638,0.12923450590000002,0.0424,0.7034415507,0.7108803749,0.6936866512000001
74,5474,'scream_dsprites','beta_vae',2.0,,,,,,24,-7556.1586914062,23.9747276306,7580.1318359375,7532.18359375,47.9494552612,0.6614,0.6466000000000001,0.5356000000000001,0.5334,0.65568,0.27940000000000004,0.0804867645,0.1787752715,0.0745625139,0.019520000000000003,0.7336890078,0.7011359653,0.6838041656
75,5475,'scream_dsprites','beta_vae',2.0,,,,,,25,-7556.0249023438,23.7802429199,7579.8061523438,7532.24609375,47.5604858398,0.6949000000000001,0.6876,0.6104,0.6000000000000001,0.6450800000000001,0.2494,0.06838622,0.1472744379,0.0548136784,0.031,0.7593670246,0.7070856174,0.6899648209
76,5476,'scream_dsprites','beta_vae',2.0,,,,,,26,-7558.0581054688,23.6270713806,7581.6865234375,7534.4360351562,47.2541427612,0.6632,0.654,0.5698,0.5684,0.65444,0.25936000000000003,0.0910631206,0.1422383011,0.10876097970000001,0.01632,0.7366183343,0.7072021844,0.689617023
77,5477,'scream_dsprites','beta_vae',2.0,,,,,,27,-7551.9184570312,23.7385253906,7575.6479492188,7528.1748046875,47.4770507812,0.7111000000000001,0.7076,0.5945,0.6016,0.6572,0.28368000000000004,0.0812841015,0.20589041900000002,0.0744802269,0.04308,0.7134117917,0.7069244485,0.6894455711
78,5478,'scream_dsprites','beta_vae',2.0,,,,,,28,-7549.7622070312,23.4822978973,7573.2490234375,7526.2797851562,46.9645957947,0.6981,0.6950000000000001,0.589,0.5888,0.6568400000000001,0.28688,0.0874222714,0.2092151548,0.0914168189,0.03968,0.7159900685,0.7058658579,0.6885572531
79,5479,'scream_dsprites','beta_vae',2.0,,,,,,29,-7553.8657226562,23.4972438812,7577.3642578125,7530.3662109375,46.9944877625,0.7077,0.6988000000000001,0.5929,0.588,0.6601800000000001,0.28784000000000004,0.083916669,0.2050589609,0.0794762898,0.041240000000000006,0.7218740076,0.7080940477000001,0.6903842517000001
80,5480,'scream_dsprites','beta_vae',2.0,,,,,,30,-7549.8696289062,23.6164245605,7573.4775390625,7526.248046875,47.2328491211,0.7247,0.7242000000000001,0.6085,0.6116,0.6618,0.30336,0.09651997400000001,0.2336068661,0.0932966773,0.046880000000000005,0.7206289738,0.7090823512000001,0.6921487243000001
81,5481,'scream_dsprites','beta_vae',2.0,,,,,,31,-7555.8481445312,23.4028701782,7579.2548828125,7532.44921875,46.8057403564,0.7168,0.7084,0.5953,0.5958,0.6622,0.3044,0.143289042,0.2355545024,0.1408987268,0.0354,0.7110128074000001,0.7084762952,0.6914527088
82,5482,'scream_dsprites','beta_vae',2.0,,,,,,32,-7554.587890625,23.3478012085,7577.9296875,7531.2280273438,46.695602417,0.5406000000000001,0.5306000000000001,0.4052,0.40340000000000004,0.6592,0.28512000000000004,0.0665819574,0.1950982064,0.0137227363,0.023840000000000004,0.6741637165000001,0.7010518459,0.6836881739
83,5483,'scream_dsprites','beta_vae',2.0,,,,,,33,-7554.8374023438,23.9358406067,7578.7670898438,7530.9028320312,47.8716812134,0.5088,0.5006,0.3809,0.37720000000000004,0.64902,0.23220000000000002,0.0400767229,0.0865376077,0.0147633899,0.004920000000000001,0.7026548597000001,0.7082112947,0.6909917982
84,5484,'scream_dsprites','beta_vae',2.0,,,,,,34,-7552.2465820312,23.9336299896,7576.177734375,7528.3081054688,47.8672599792,0.6652,0.6592,0.5690000000000001,0.5646,0.6433800000000001,0.2326,0.051413924900000005,0.10509290980000001,0.0517064136,0.019960000000000002,0.771871521,0.705947418,0.6885720989
85,5485,'scream_dsprites','beta_vae',2.0,,,,,,35,-7555.1743164062,23.5808601379,7578.767578125,7531.5986328125,47.1617202759,0.6061000000000001,0.6000000000000001,0.4788,0.47040000000000004,0.65322,0.26844,0.0628241274,0.1789959597,0.0241946076,0.031080000000000003,0.7060930036,0.7075875161,0.6904215437
86,5486,'scream_dsprites','beta_vae',2.0,,,,,,36,-7556.9565429688,23.503786087,7580.466796875,7533.4609375,47.0075721741,0.6848000000000001,0.678,0.5763,0.577,0.65566,0.26008000000000003,0.12153082700000001,0.1698593247,0.128932149,0.013800000000000002,0.6994243695,0.7149204594,0.6978593329
87,5487,'scream_dsprites','beta_vae',2.0,,,,,,37,-7555.7646484375,23.3318309784,7579.0961914062,7532.4326171875,46.6636619568,0.7465,0.7442000000000001,0.6334000000000001,0.627,0.6601600000000001,0.2922,0.0906793854,0.21845910440000002,0.0834673902,0.048240000000000005,0.7194454164,0.7144960868,0.6980439453
88,5488,'scream_dsprites','beta_vae',2.0,,,,,,38,-7560.0893554688,23.7057857513,7583.7934570312,7536.3803710938,47.4115715027,0.6504,0.6536000000000001,0.5185000000000001,0.5116,0.665,0.29392,0.0716621796,0.2065040821,0.027006155400000002,0.03128,0.6971850755,0.7025758065000001,0.6852541198000001
89,5489,'scream_dsprites','beta_vae',2.0,,,,,,39,-7558.6782226562,23.8451499939,7582.521484375,7534.8364257812,47.6902999878,0.6356,0.6458,0.466,0.47100000000000003,0.64426,0.24664000000000003,0.050031367300000004,0.1417788937,0.029478200500000003,0.02884,0.7325412332,0.7046040614,0.6868581341000001
90,5490,'scream_dsprites','beta_vae',2.0,,,,,,40,-7557.5161132812,23.5243835449,7581.04296875,7533.994140625,47.0487670898,0.7165,0.715,0.6049,0.6046,0.6620400000000001,0.30144000000000004,0.1063970526,0.2358714315,0.10352594820000001,0.04168,0.7186756230000001,0.7072303741,0.6899678083
91,5491,'scream_dsprites','beta_vae',2.0,,,,,,41,-7559.3466796875,23.6737575531,7583.0229492188,7535.67578125,47.3475151062,0.6463,0.6404000000000001,0.5368,0.5334,0.64592,0.26352000000000003,0.0841181444,0.1523794464,0.0635973896,0.014360000000000001,0.7806071539,0.7033587006,0.68635052
92,5492,'scream_dsprites','beta_vae',2.0,,,,,,42,-7553.4296875,23.9471359253,7577.3666992188,7529.4765625,47.8942718506,0.6523,0.638,0.5589000000000001,0.5614,0.6605200000000001,0.27572,0.11473487600000001,0.1774967815,0.13508676020000002,0.0178,0.7181672532000001,0.705333145,0.6880319018000001
93,5493,'scream_dsprites','beta_vae',2.0,,,,,,43,-7553.5302734375,24.0317420959,7577.568359375,7529.4990234375,48.0634841919,0.7114,0.7106,0.6054,0.6048,0.6548600000000001,0.29368,0.1218919361,0.2246596187,0.1183241168,0.03724,0.7400524006,0.7074042554000001,0.6897457904000001
94,5494,'scream_dsprites','beta_vae',2.0,,,,,,44,-7557.7622070312,23.7863578796,7581.5493164062,7533.9765625,47.5727157593,0.6424000000000001,0.6342,0.5454,0.5486,0.6560400000000001,0.25992000000000004,0.0677971935,0.1437611611,0.0746438767,0.017480000000000002,0.7382112855,0.7025882923,0.6846573872
95,5495,'scream_dsprites','beta_vae',2.0,,,,,,45,-7558.5668945312,23.6137619019,7582.1840820312,7534.9526367188,47.2275238037,0.6803,0.6708000000000001,0.5658000000000001,0.5632,0.6661600000000001,0.27340000000000003,0.1059629039,0.1761440468,0.1267436756,0.017640000000000003,0.6844679384,0.7121378684,0.6950982883
96,5496,'scream_dsprites','beta_vae',2.0,,,,,,46,-7563.8588867188,23.3412570953,7587.201171875,7540.5166015625,46.6825141907,0.6986,0.6954,0.5875,0.5898,0.6589200000000001,0.28604,0.11122139210000001,0.2056016162,0.12264562670000001,0.03536,0.7171429881,0.7067773993,0.6893485367000001
97,5497,'scream_dsprites','beta_vae',2.0,,,,,,47,-7557.2880859375,23.6617698669,7580.9350585938,7533.62109375,47.3235397339,0.7103,0.7072,0.5973,0.5938,0.6639200000000001,0.29456000000000004,0.0839041413,0.2118967337,0.0750423207,0.042760000000000006,0.7040220572,0.7076462485,0.690404
98,5498,'scream_dsprites','beta_vae',2.0,,,,,,48,-7559.9311523438,23.4964733124,7583.4223632812,7536.4282226562,46.9929466248,0.7318,0.727,0.6155,0.6162000000000001,0.6615200000000001,0.31316000000000005,0.12308897320000001,0.2510521142,0.1246058615,0.044360000000000004,0.7228055142,0.7100094201,0.6931550011000001
99,5499,'scream_dsprites','beta_vae',2.0,,,,,,49,-7558.0756835938,23.6718101501,7581.7358398438,7534.3999023438,47.3436203003,0.7002,0.6920000000000001,0.5793,0.5798,0.6601400000000001,0.29296,0.0780745511,0.2105908641,0.05780575600000001,0.038,0.7225092759,0.7044968497,0.6873993121
100,5500,'scream_dsprites','beta_vae',4.0,,,,,,0,-7568.7377929688,18.6844158173,7624.791015625,7550.0478515625,74.737663269,0.8123,0.8138000000000001,0.7168,0.7176,0.6631400000000001,0.32616,0.17788521070000002,0.3011962285,0.1859760128,0.060680000000000005,0.7482392027,0.7283533169,0.711973775
101,5501,'scream_dsprites','beta_vae',4.0,,,,,,1,-7562.8256835938,19.1908607483,7620.4033203125,7543.6489257812,76.7634429932,0.6717000000000001,0.664,0.5335,0.536,0.65724,0.30000000000000004,0.1316416637,0.2111568285,0.09267516790000001,0.026680000000000002,0.7869238349000001,0.699968421,0.6815249376
102,5502,'scream_dsprites','beta_vae',4.0,,,,,,2,-7569.16796875,18.3794403076,7624.2978515625,7550.783203125,73.5177612305,0.8031,0.808,0.7109000000000001,0.7148,0.6675800000000001,0.34952000000000005,0.2077731766,0.3283195792,0.2043759832,0.061040000000000004,0.7454567962,0.7271040521000001,0.7111080812
103,5503,'scream_dsprites','beta_vae',4.0,,,,,,3,-7565.0419921875,18.8938102722,7621.7192382812,7546.142578125,75.5752410889,0.647,0.6362,0.5318,0.5228,0.6608400000000001,0.29364,0.07247674850000001,0.2100868226,0.0290110817,0.03388,0.6959234681,0.7066821545,0.6897408413
104,5504,'scream_dsprites','beta_vae',4.0,,,,,,4,-7564.6030273438,19.184879303,7622.1518554688,7545.4165039062,76.7395172119,0.6793,0.6682,0.5683,0.5714,0.6598200000000001,0.29164,0.08940961,0.20944796340000002,0.0889517791,0.028280000000000003,0.7016696896,0.7005734887,0.6830546992000001
105,5505,'scream_dsprites','beta_vae',4.0,,,,,,5,-7566.443359375,18.948425293,7623.283203125,7547.4921875,75.7937011719,0.7828,0.7824,0.6841,0.6834,0.66432,0.33252000000000004,0.17532165090000001,0.303295647,0.1784821814,0.053200000000000004,0.7652468824,0.7203769499,0.7040147402
106,5506,'scream_dsprites','beta_vae',4.0,,,,,,6,-7563.888671875,18.8618106842,7620.4760742188,7545.0244140625,75.4472427368,0.6931,0.687,0.5768,0.581,0.66654,0.31184,0.1579027745,0.25179135680000003,0.14041754780000001,0.02016,0.7718853893000001,0.7091206803,0.691848055
107,5507,'scream_dsprites','beta_vae',4.0,,,,,,7,-7570.7641601562,18.4441242218,7626.0966796875,7552.3173828125,73.7764968872,0.7711,0.7696000000000001,0.6674,0.6678000000000001,0.67088,0.36116000000000004,0.19528800500000001,0.3209071535,0.1798835118,0.051800000000000006,0.7309012748,0.7175923980000001,0.7011044194
