,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
16,9016,'cars3d','beta_vae',1.0,,,,,,16,-1442.8371582031,30.1757946014,1442.8371582031,1412.6600341797,30.1757946014,0.9999,1.0,0.7483000000000001,0.7468,0.8806,0.6662,0.1691718244,0.1045316743,0.0298447586,0.0194666667,0.8386237703,0.9213273025000001,0.9193776291
17,9017,'cars3d','beta_vae',1.0,,,,,,17,-1443.4603271484,31.1738147736,1443.4603271484,1412.2868652344,31.1738147736,0.9997,0.9998,0.6481,0.6474000000000001,0.7735333333000001,0.6150666667,0.09509748,0.07618873670000001,0.022251495000000003,0.0026666667,0.8600156761000001,0.9142483568,0.9121143393000001
18,9018,'cars3d','beta_vae',1.0,,,,,,18,-1441.6687011719,30.8938827515,1441.6687011719,1410.7749023438,30.8938827515,1.0,1.0,0.8115,0.7966000000000001,0.8767666667,0.6840666667,0.1310622807,0.1189907209,0.0512368988,0.017400000000000002,0.8736770609000001,0.911817223,0.9092410302
19,9019,'cars3d','beta_vae',1.0,,,,,,19,-1441.7156982422,31.4160480499,1441.7156982422,1410.298828125,31.4160480499,1.0,1.0,0.9317000000000001,0.9338000000000001,0.8999333333,0.7028,0.2063145302,0.1249222349,0.1092127351,0.017,0.8876120291,0.9183915783000001,0.9157254286000001
20,9020,'cars3d','beta_vae',1.0,,,,,,20,-1444.3684082031,31.0405502319,1444.3684082031,1413.3287353516,31.0405502319,1.0,1.0,0.8300000000000001,0.8358,0.8923333333000001,0.6792666667,0.1486844058,0.0912604149,0.0485200904,0.0204666667,0.8034048851000001,0.9184667632,0.9163167058
21,9021,'cars3d','beta_vae',1.0,,,,,,21,-1439.3681640625,30.5442237854,1439.3681640625,1408.8265380859,30.5442237854,0.9997,1.0,0.6402,0.6302,0.9002666667,0.6814,0.0989686389,0.0713093836,0.0220506331,0.0170666667,0.8259903224,0.9168510557,0.9149301344
22,9022,'cars3d','beta_vae',1.0,,,,,,22,-1438.2275390625,31.2645492554,1438.2275390625,1406.9624023438,31.2645492554,1.0,1.0,0.7972,0.7976000000000001,0.8883666667000001,0.6724,0.0915713773,0.0674006585,0.0396071054,0.0038,0.8780533663000001,0.9155228247,0.9139957294000001
23,9023,'cars3d','beta_vae',1.0,,,,,,23,-1439.884765625,30.6417732239,1439.884765625,1409.2424316406,30.6417732239,0.9904000000000001,0.9866,0.6724,0.659,0.9058,0.6784666667,0.1453575497,0.1047290493,0.0336538217,0.0223333333,0.7770850793,0.9210037863,0.9201019364
24,9024,'cars3d','beta_vae',1.0,,,,,,24,-1441.4224853516,30.5746078491,1441.4224853516,1410.8471679688,30.5746078491,1.0,1.0,0.8170000000000001,0.8236,0.8963333333,0.6816666667,0.1281572232,0.0924970997,0.049105115000000005,0.0092666667,0.8553665313000001,0.919648062,0.9174319058
25,9025,'cars3d','beta_vae',1.0,,,,,,25,-1441.8254394531,30.4384384155,1441.8254394531,1411.3857421875,30.4384384155,1.0,1.0,0.9034000000000001,0.9004000000000001,0.8910666667,0.6856,0.16809334,0.1162802569,0.043258556600000005,0.0268666667,0.9160737677,0.9178271191,0.9156269321
26,9026,'cars3d','beta_vae',1.0,,,,,,26,-1443.8115234375,30.8331165314,1443.8115234375,1412.9776611328,30.8331165314,1.0,1.0,0.8013,0.7948000000000001,0.91,0.7025333333,0.1023912487,0.0722892628,0.0310142836,0.008,0.8645111822,0.9229655038000001,0.9215066453
27,9027,'cars3d','beta_vae',1.0,,,,,,27,-1441.1340332031,30.6482181549,1441.1340332031,1410.4846191406,30.6482181549,0.9998,1.0,0.835,0.8234,0.9101333333,0.7003333333,0.1162809795,0.08374909180000001,0.026338305700000002,0.0060666667,0.8263106806,0.9207455938,0.9192572437000001
28,9028,'cars3d','beta_vae',1.0,,,,,,28,-1441.9030761719,30.9853343964,1441.9030761719,1410.9190673828,30.9853343964,0.9999,1.0,0.7771,0.7686000000000001,0.9002666667,0.6997333333,0.1402380211,0.0942473798,0.0263645744,0.0133333333,0.8009253943,0.9221922497,0.9204575884
29,9029,'cars3d','beta_vae',1.0,,,,,,29,-1441.3746337891,30.7605228424,1441.3746337891,1410.6138916016,30.7605228424,1.0,1.0,0.8843000000000001,0.8768,0.8896000000000001,0.6813333333,0.136069149,0.0920561441,0.045862934800000005,0.0207333333,0.818011248,0.9150905042,0.9132763671
30,9030,'cars3d','beta_vae',1.0,,,,,,30,-1439.6158447266,31.0105762482,1439.6158447266,1408.6059570312,31.0105762482,0.9998,0.9996,0.8847,0.88,0.9078333333,0.7045333333,0.22047004010000001,0.1254108331,0.11529929820000001,0.0293333333,0.8364162315,0.9165547448,0.9144947905
